0	1.7484
0.010005	1.7477
0.020009	1.7465
0.030014	1.7447
0.040018	1.7423
0.050023	1.7394
0.060027	1.736
0.070032	1.732
0.080036	1.7277
0.090041	1.7229
0.10005	1.7178
0.11005	1.7125
0.12005	1.7069
0.13006	1.7012
0.14006	1.6955
0.15007	1.6897
0.16007	1.684
0.17008	1.6784
0.18008	1.6729
0.19009	1.6677
0.20009	1.6627
0.21009	1.6581
0.2201	1.6537
0.2301	1.6496
0.24011	1.646
0.25011	1.6426
0.26012	1.6397
0.27012	1.6371
0.28013	1.6349
0.29013	1.633
0.30014	1.6314
0.31014	1.6302
0.32014	1.6292
0.33015	1.6285
0.34015	1.628
0.35016	1.6277
0.36016	1.6275
0.37017	1.6274
0.38017	1.6274
0.39018	1.6274
0.40018	1.6275
0.41019	1.6275
0.42019	1.6274
0.43019	1.6273
0.4402	1.6271
0.4502	1.6268
0.46021	1.6264
0.47021	1.626
0.48022	1.6255
0.49022	1.625
0.50023	1.6245
0.51023	1.6239
0.52024	1.6233
0.53024	1.6227
0.54024	1.6221
0.55025	1.6216
0.56025	1.6211
0.57026	1.6206
0.58026	1.6203
0.59027	1.6201
0.60027	1.62
0.61028	1.6201
0.62028	1.6204
0.63028	1.6209
0.64029	1.6217
0.65029	1.6227
0.6603	1.6241
0.6703	1.6258
0.68031	1.6277
0.69031	1.6301
0.70032	1.6327
0.71032	1.6357
0.72033	1.639
0.73033	1.6425
0.74033	1.6464
0.75034	1.6505
0.76034	1.6547
0.77035	1.6592
0.78035	1.6637
0.79036	1.6682
0.80036	1.6728
0.81037	1.6773
0.82037	1.6816
0.83038	1.6858
0.84038	1.6898
0.85038	1.6934
0.86039	1.6968
0.87039	1.6998
0.8804	1.7025
0.8904	1.7047
0.90041	1.7065
0.91041	1.7078
0.92042	1.7086
0.93042	1.7088
0.94042	1.7086
0.95043	1.7077
0.96043	1.7064
0.97044	1.7044
0.98044	1.702
0.99045	1.699
1.0005	1.6955
1.0105	1.6915
1.0205	1.6872
1.0305	1.6824
1.0405	1.6772
1.0505	1.6717
1.0605	1.666
1.0705	1.66
1.0805	1.6538
1.0905	1.6474
1.1005	1.6409
1.1105	1.6344
1.1205	1.6278
1.1305	1.6212
1.1405	1.6146
1.1505	1.6081
1.1605	1.6018
1.1705	1.5956
1.1805	1.5895
1.1905	1.5837
1.2005	1.5781
1.2105	1.5728
1.2206	1.5677
1.2306	1.5629
1.2406	1.5585
1.2506	1.5544
1.2606	1.5506
1.2706	1.5472
1.2806	1.5442
1.2906	1.5416
1.3006	1.5393
1.3106	1.5373
1.3206	1.5357
1.3306	1.5343
1.3406	1.5333
1.3506	1.5325
1.3606	1.532
1.3706	1.5316
1.3806	1.5315
1.3906	1.5314
1.4006	1.5315
1.4106	1.5316
1.4206	1.5317
1.4306	1.5318
1.4407	1.532
1.4507	1.5322
1.4607	1.5323
1.4707	1.5324
1.4807	1.5325
1.4907	1.5326
1.5007	1.5326
1.5107	1.5327
1.5207	1.5326
1.5307	1.5326
1.5407	1.5326
1.5507	1.5326
1.5607	1.5326
1.5707	1.5328
1.5807	1.5331
1.5907	1.5336
1.6007	1.5344
1.6107	1.5353
1.6207	1.5366
1.6307	1.5382
1.6407	1.5401
1.6507	1.5424
1.6608	1.545
1.6708	1.548
1.6808	1.5514
1.6908	1.5551
1.7008	1.5592
1.7108	1.5637
1.7208	1.5686
1.7308	1.5737
1.7408	1.5792
1.7508	1.5849
1.7608	1.591
1.7708	1.5972
1.7808	1.6036
1.7908	1.6102
1.8008	1.6168
1.8108	1.6234
1.8208	1.6299
1.8308	1.6364
1.8408	1.6426
1.8508	1.6485
1.8608	1.6541
1.8708	1.6593
1.8808	1.664
1.8909	1.6683
1.9009	1.672
1.9109	1.6751
1.9209	1.6776
1.9309	1.6794
1.9409	1.6806
1.9509	1.6811
1.9609	1.6809
1.9709	1.6801
1.9809	1.6786
1.9909	1.6764
2.0009	1.6736
2.0109	1.6702
2.0209	1.6662
2.0309	1.6616
2.0409	1.6563
2.0509	1.6505
2.0609	1.6442
2.0709	1.6372
2.0809	1.6297
2.0909	1.6218
2.1009	1.6133
2.111	1.6043
2.121	1.5949
2.131	1.585
2.141	1.5748
2.151	1.5642
2.161	1.5533
2.171	1.5421
2.181	1.5306
2.191	1.5188
2.201	1.5068
2.211	1.4944
2.221	1.4818
2.231	1.4689
2.241	1.4557
2.251	1.4421
2.261	1.4282
2.271	1.4139
2.281	1.3992
2.291	1.3841
2.301	1.3684
2.311	1.3522
2.321	1.3353
2.3311	1.3179
2.3411	1.2998
2.3511	1.281
2.3611	1.2615
2.3711	1.2413
2.3811	1.2203
2.3911	1.1986
2.4011	1.1762
2.4111	1.153
2.4211	1.1292
2.4311	1.1047
2.4411	1.0795
2.4511	1.0537
2.4611	1.0273
2.4711	1.0002
2.4811	0.97267
2.4911	0.94459
2.5011	0.91604
2.5111	0.88708
2.5211	0.85777
2.5311	0.82819
2.5411	0.79842
2.5512	0.76852
2.5612	0.73859
2.5712	0.7087
2.5812	0.67895
2.5912	0.64942
2.6012	0.62021
2.6112	0.59139
2.6212	0.56305
2.6312	0.53526
2.6412	0.50809
2.6512	0.48161
2.6612	0.45586
2.6712	0.43091
2.6812	0.40679
2.6912	0.38355
2.7012	0.3612
2.7112	0.33979
2.7212	0.31931
2.7312	0.29979
2.7412	0.28121
2.7512	0.26357
2.7612	0.24687
2.7713	0.23108
2.7813	0.21621
2.7913	0.20223
2.8013	0.18915
2.8113	0.17693
2.8213	0.16555
2.8313	0.15499
2.8413	0.14521
2.8513	0.13616
2.8613	0.12779
2.8713	0.12005
2.8813	0.11287
2.8913	0.1062
2.9013	0.099989
2.9113	0.094205
2.9213	0.088805
2.9313	0.083757
2.9413	0.079034
2.9513	0.074615
2.9613	0.070485
2.9713	0.066633
2.9813	0.063044
2.9914	0.059695
3.0014	0.056559
3.0114	0.053603
3.0214	0.050789
3.0314	0.048083
3.0414	0.045462
3.0514	0.042906
3.0614	0.0404
3.0714	0.03794
3.0814	0.035525
3.0914	0.03316
3.1014	0.03085
3.1114	0.028603
3.1214	0.026436
3.1314	0.024363
3.1414	0.022394
3.1514	0.020538
3.1614	0.018802
3.1714	0.01719
3.1814	0.015704
3.1914	0.014346
3.2014	0.013114
3.2115	0.012007
3.2215	0.011021
3.2315	0.010151
3.2415	0.0093923
3.2515	0.0087377
3.2615	0.0081796
3.2715	0.0077095
3.2815	0.0073181
3.2915	0.0069953
3.3015	0.0067303
3.3115	0.0065115
3.3215	0.0063269
3.3315	0.0061635
3.3415	0.006008
3.3515	0.0058462
3.3615	0.0056636
3.3715	0.0054447
3.3815	0.0051739
3.3915	0.0048413
3.4015	0.0044424
3.4115	0.0039791
3.4215	0.0034527
3.4316	0.0028705
3.4416	0.0022444
3.4516	0.0015919
3.4616	0.00093677
3.4716	0.00030279
3.4816	-0.0002865
3.4916	-0.00080757
3.5016	-0.0012369
3.5116	-0.0015507
3.5216	-0.0017254
3.5316	-0.0017369
3.5416	-0.0015612
3.5516	-0.001174
3.5616	-0.0005508
3.5716	0.00033282
3.5816	0.0015015
3.5916	0.0029799
3.6016	0.0047923
3.6116	0.0069629
3.6216	0.0095153
3.6316	0.012473
3.6416	0.015857
3.6516	0.019688
3.6617	0.023986
3.6717	0.028768
3.6817	0.03405
3.6917	0.039842
3.7017	0.046153
3.7117	0.05299
3.7217	0.060353
3.7317	0.068237
3.7417	0.076633
3.7517	0.085527
3.7617	0.094897
3.7717	0.10472
3.7817	0.11495
3.7917	0.12555
3.8017	0.13649
3.8117	0.1477
3.8217	0.15914
3.8317	0.17077
3.8417	0.18255
3.8517	0.19444
3.8617	0.2064
3.8717	0.21838
3.8818	0.23036
3.8918	0.24229
3.9018	0.25413
3.9118	0.26585
3.9218	0.27742
3.9318	0.2888
3.9418	0.29996
3.9518	0.31088
3.9618	0.32153
3.9718	0.3319
3.9818	0.34196
3.9918	0.35169
4.0018	0.36108
4.0118	0.37011
4.0218	0.37875
4.0318	0.387
4.0418	0.39484
4.0518	0.40225
4.0618	0.40923
4.0718	0.41576
4.0818	0.42183
4.0918	0.42745
4.1019	0.4326
4.1119	0.43729
4.1219	0.44151
4.1319	0.44527
4.1419	0.44858
4.1519	0.45144
4.1619	0.45388
4.1719	0.45591
4.1819	0.45755
4.1919	0.45882
4.2019	0.45974
4.2119	0.46034
4.2219	0.46063
4.2319	0.46063
4.2419	0.46038
4.2519	0.45989
4.2619	0.45918
4.2719	0.4583
4.2819	0.45725
4.2919	0.45608
4.3019	0.45481
4.3119	0.45347
4.322	0.45209
4.332	0.45069
4.342	0.4493
4.352	0.44794
4.362	0.44662
4.372	0.44536
4.382	0.44417
4.392	0.44307
4.402	0.44205
4.412	0.44113
4.422	0.44031
4.432	0.4396
4.442	0.439
4.452	0.4385
4.462	0.43813
4.472	0.43789
4.482	0.43778
4.492	0.43783
4.502	0.43805
4.512	0.43846
4.522	0.43908
4.532	0.43993
4.5421	0.44104
4.5521	0.44243
4.5621	0.44411
4.5721	0.44611
4.5821	0.44844
4.5921	0.45111
4.6021	0.45414
4.6121	0.45752
4.6221	0.46126
4.6321	0.46535
4.6421	0.46977
4.6521	0.47452
4.6621	0.47955
4.6721	0.48485
4.6821	0.49038
4.6921	0.4961
4.7021	0.50197
4.7121	0.50795
4.7221	0.51399
4.7321	0.52004
4.7421	0.52607
4.7521	0.53202
4.7622	0.53785
4.7722	0.54353
4.7822	0.54902
4.7922	0.55429
4.8022	0.55931
4.8122	0.56405
4.8222	0.56848
4.8322	0.57259
4.8422	0.57635
4.8522	0.57975
4.8622	0.58277
4.8722	0.5854
4.8822	0.58764
4.8922	0.58948
4.9022	0.59091
4.9122	0.59195
4.9222	0.5926
4.9322	0.59287
4.9422	0.59276
4.9522	0.59229
4.9622	0.59146
4.9722	0.59029
4.9823	0.58878
4.9923	0.58695
5.0023	0.5848
5.0123	0.58236
5.0223	0.57962
5.0323	0.57662
5.0423	0.57335
5.0523	0.56984
5.0623	0.5661
5.0723	0.56216
5.0823	0.55804
5.0923	0.55377
5.1023	0.54937
5.1123	0.54488
5.1223	0.54032
5.1323	0.53571
5.1423	0.53109
5.1523	0.52649
5.1623	0.52193
5.1723	0.51745
5.1823	0.51307
5.1923	0.5088
5.2024	0.50469
5.2124	0.50074
5.2224	0.49697
5.2324	0.49341
5.2424	0.49007
5.2524	0.48695
5.2624	0.48407
5.2724	0.48143
5.2824	0.47903
5.2924	0.47686
5.3024	0.47494
5.3124	0.47324
5.3224	0.47177
5.3324	0.47053
5.3424	0.46951
5.3524	0.4687
5.3624	0.46811
5.3724	0.46772
5.3824	0.46754
5.3924	0.46757
5.4024	0.46782
5.4124	0.46828
5.4225	0.46898
5.4325	0.46992
5.4425	0.47111
5.4525	0.47257
5.4625	0.4743
5.4725	0.47631
5.4825	0.4786
5.4925	0.48116
5.5025	0.48399
5.5125	0.48707
5.5225	0.49038
5.5325	0.49391
5.5425	0.49762
5.5525	0.50148
5.5625	0.50547
5.5725	0.50955
5.5825	0.51368
5.5925	0.51783
5.6025	0.52196
5.6125	0.52606
5.6225	0.53008
5.6325	0.534
5.6425	0.53781
5.6526	0.54149
5.6626	0.54503
5.6726	0.54843
5.6826	0.55168
5.6926	0.55481
5.7026	0.55781
5.7126	0.56072
5.7226	0.56354
5.7326	0.56632
5.7426	0.56907
5.7526	0.57183
5.7626	0.57464
5.7726	0.57752
5.7826	0.58051
5.7926	0.58363
5.8026	0.58693
5.8126	0.59043
5.8226	0.59415
5.8326	0.5981
5.8426	0.60229
5.8526	0.60674
5.8626	0.61144
5.8727	0.61639
5.8827	0.62159
5.8927	0.62703
5.9027	0.6327
5.9127	0.6386
5.9227	0.64469
5.9327	0.65098
5.9427	0.65745
5.9527	0.66407
5.9627	0.67083
5.9727	0.6777
5.9827	0.68468
5.9927	0.69173
6.0027	0.69884
6.0127	0.70599
6.0227	0.71316
6.0327	0.72031
6.0427	0.72743
6.0527	0.73448
6.0627	0.74146
6.0727	0.74831
6.0827	0.75503
6.0928	0.76157
6.1028	0.76791
6.1128	0.774
6.1228	0.77984
6.1328	0.78537
6.1428	0.79059
6.1528	0.79546
6.1628	0.79997
6.1728	0.80409
6.1828	0.80782
6.1928	0.81115
6.2028	0.81407
6.2128	0.81658
6.2228	0.8187
6.2328	0.82044
6.2428	0.82181
6.2528	0.82283
6.2628	0.82353
6.2728	0.82394
6.2828	0.82406
6.2928	0.82394
6.3028	0.82358
6.3129	0.82298
6.3229	0.82217
6.3329	0.82112
6.3429	0.81985
6.3529	0.81833
6.3629	0.81657
6.3729	0.81454
6.3829	0.81222
6.3929	0.8096
6.4029	0.80666
6.4129	0.80339
6.4229	0.79975
6.4329	0.79574
6.4429	0.79134
6.4529	0.78654
6.4629	0.78134
6.4729	0.77574
6.4829	0.76973
6.4929	0.76334
6.5029	0.75659
6.5129	0.74948
6.5229	0.74207
6.533	0.73437
6.543	0.72643
6.553	0.7183
6.563	0.71003
6.573	0.70168
6.583	0.69328
6.593	0.6849
6.603	0.67659
6.613	0.66839
6.623	0.66033
6.633	0.65248
6.643	0.64486
6.653	0.63751
6.663	0.63049
6.673	0.62381
6.683	0.61753
6.693	0.61167
6.703	0.60625
6.713	0.60131
6.723	0.59686
6.733	0.5929
6.743	0.58945
6.7531	0.58649
6.7631	0.58404
6.7731	0.58206
6.7831	0.58055
6.7931	0.57947
6.8031	0.57881
6.8131	0.57852
6.8231	0.57857
6.8331	0.57892
6.8431	0.57952
6.8531	0.58036
6.8631	0.58137
6.8731	0.58252
6.8831	0.58378
6.8931	0.58509
6.9031	0.58641
6.9131	0.58772
6.9231	0.58896
6.9331	0.59012
6.9431	0.59116
6.9531	0.59205
6.9631	0.59277
6.9732	0.59328
6.9832	0.59357
6.9932	0.59362
7.0032	0.59341
7.0132	0.59293
7.0232	0.59214
7.0332	0.59104
7.0432	0.58961
7.0532	0.58784
7.0632	0.58571
7.0732	0.58322
7.0832	0.58037
7.0932	0.57716
7.1032	0.5736
7.1132	0.56969
7.1232	0.56546
7.1332	0.56093
7.1432	0.55612
7.1532	0.55105
7.1632	0.54578
7.1732	0.54032
7.1832	0.53472
7.1933	0.52903
7.2033	0.52329
7.2133	0.51753
7.2233	0.5118
7.2333	0.50615
7.2433	0.5006
7.2533	0.49518
7.2633	0.48993
7.2733	0.48485
7.2833	0.47996
7.2933	0.47528
7.3033	0.4708
7.3133	0.46653
7.3233	0.46247
7.3333	0.4586
7.3433	0.45491
7.3533	0.45138
7.3633	0.448
7.3733	0.44475
7.3833	0.44158
7.3933	0.43847
7.4033	0.43539
7.4133	0.4323
7.4234	0.42916
7.4334	0.42593
7.4434	0.42258
7.4534	0.41908
7.4634	0.41539
7.4734	0.4115
7.4834	0.40736
7.4934	0.40296
7.5034	0.39828
7.5134	0.3933
7.5234	0.388
7.5334	0.3824
7.5434	0.37648
7.5534	0.37026
7.5634	0.36375
7.5734	0.35698
7.5834	0.34998
7.5934	0.34277
7.6034	0.3354
7.6134	0.32791
7.6234	0.32033
7.6334	0.31273
7.6435	0.30513
7.6535	0.29759
7.6635	0.29015
7.6735	0.28286
7.6835	0.27575
7.6935	0.26885
7.7035	0.26221
7.7135	0.25583
7.7235	0.24974
7.7335	0.24396
7.7435	0.23848
7.7535	0.23331
7.7635	0.22845
7.7735	0.22391
7.7835	0.21967
7.7935	0.21574
7.8035	0.21213
7.8135	0.20881
7.8235	0.2058
7.8335	0.20307
7.8435	0.20061
7.8535	0.19839
7.8636	0.1964
7.8736	0.19461
7.8836	0.19299
7.8936	0.19153
7.9036	0.19021
7.9136	0.189
7.9236	0.1879
7.9336	0.1869
7.9436	0.18599
7.9536	0.18519
7.9636	0.18448
7.9736	0.1839
7.9836	0.18345
7.9936	0.18314
8.0036	0.18298
