0	0	-0.0022764	0.010358
0.010005	-1.0323	-0.0022764	0.010358
0.020009	-0.96774	-0.0021951	0.010741
0.030014	-1.0323	-0.0021951	0.01055
0.040018	-1.0323	-0.0021951	0.01055
0.050023	-1.0323	-0.0021951	0.010262
0.060027	-1.0323	-0.0021951	0.010358
0.070032	-1.0323	-0.0021951	0.010358
0.080036	-1.0323	-0.0021951	0.010454
0.090041	-1.0323	-0.0021951	0.010837
0.10005	-1.0645	-0.0021951	0.010837
0.11005	-1	-0.0021951	0.010358
0.12005	-1.0323	-0.0021951	0.010741
0.13006	-1.0323	-0.0021951	0.010741
0.14006	-1.0645	-0.0021951	0.010358
0.15007	-1.0323	-0.0021951	0.01055
0.16007	-1.0323	-0.0021951	0.01055
0.17008	-1.0323	-0.0021951	0.010262
0.18008	-1.0323	-0.0021951	0.010166
0.19009	-1.0323	-0.0021951	0.010166
0.20009	-1.0645	-0.0021951	0.010166
0.21009	-1.0645	-0.0021951	0.010166
0.2201	1.0323	-0.0021951	0.010166
0.2301	1.0645	-0.0021951	0.010166
0.24011	1.0323	-0.0021951	0.01055
0.25011	1.0323	-0.0021951	0.01055
0.26012	1	-0.0021951	0.010262
0.27012	1.0323	-0.0021951	0.010166
0.28013	1.0323	-0.0021951	0.010166
0.29013	1.0323	-0.0021951	0.010645
0.30014	1.0645	-0.0021951	0.010262
0.31014	1.0323	-0.0021951	0.010262
0.32014	1.0323	-0.0027642	0.010454
0.33015	-1	-0.0023577	0.010262
0.34015	-1.0645	-0.0023577	0.010262
0.35016	-1.0323	-0.0022764	0.010933
0.36016	-1.0323	-0.0021951	0.010454
0.37017	-1.0323	-0.0021951	0.010454
0.38017	-1.0323	-0.002439	0.010262
0.39018	-1.0323	-0.0022764	0.010358
0.40018	-1	-0.0022764	0.010358
0.41019	-1.0323	-0.0023577	0.010454
0.42019	-1	-0.0022764	0.010454
0.43019	-1.0968	-0.0022764	0.010454
0.4402	-1.0323	-0.0021951	0.010262
0.4502	-1.0323	-0.0023577	0.010933
0.46021	-1.0323	-0.0023577	0.010933
0.47021	-1.0323	-0.0022764	0.010358
0.48022	-1.0323	-0.0021951	0.010741
0.49022	-1.0645	-0.0021951	0.010741
0.50023	-1.0645	-0.0021951	0.010358
0.51023	-1.0323	-0.0023577	0.010262
0.52024	-1	-0.0023577	0.010262
0.53024	-1.0323	-0.0023577	0.010358
0.54024	-1.0645	-0.0022764	0.010262
0.55025	-1.0645	-0.0022764	0.010262
0.56025	-1.0323	-0.0021951	0.010166
0.57026	-1.0323	-0.0025203	0.010358
0.58026	-1	-0.0025203	0.010358
0.59027	-1.0323	-0.0022764	0.010454
0.60027	-1.0323	-0.0021951	0.010262
0.61028	-1.0323	-0.0021951	0.010262
0.62028	-1.0323	-0.0021951	0.010358
0.63028	-1.0323	-0.0021951	0.010262
0.64029	-1	-0.0021951	0.010262
0.65029	-1.0323	-0.0023577	0.01055
0.6603	-1	-0.0021951	0.010262
0.6703	-1.0323	-0.0021951	0.010262
0.68031	1.0645	-0.0021951	0.010837
0.69031	1.0323	-0.0021951	0.01055
0.70032	1.0323	-0.0021951	0.01055
0.71032	1	-0.0021951	0.010454
0.72033	-1.0645	-0.0021951	0.010358
0.73033	-1	-0.0021951	0.010358
0.74033	-1.0323	-0.0021951	0.010262
0.75034	-1.0323	-0.0021951	0.011029
0.76034	-1.0323	-0.0021951	0.011029
0.77035	-1.0323	-0.0021951	0.010454
0.78035	1	-0.0021951	0.010262
0.79036	1.0645	-0.0021951	0.010262
0.80036	1.0323	-0.0021951	0.010166
0.81037	1.0323	-0.0021951	0.01055
0.82037	-1	-0.0021951	0.01055
0.83038	-1.0645	-0.0021951	0.010262
0.84038	-1.0323	-0.0021951	0.010358
0.85038	-1.0323	-0.0021951	0.010358
0.86039	-1.0645	-0.0025203	0.010262
0.87039	-1.0323	-0.0025203	0.010166
0.8804	1.0323	-0.0025203	0.010166
0.8904	1.0323	-0.0022764	0.010166
0.90041	1.0645	-0.0021951	0.010166
0.91041	1	-0.0021951	0.010166
0.92042	0	-0.0021951	0.010166
0.93042	-1.0323	-0.0021951	0.010166
0.94042	-1.0323	-0.0021951	0.010166
0.95043	-1.0323	-0.0021951	0.010741
0.96043	-1.0323	-0.0021951	0.010358
0.97044	-1.0645	-0.0021951	0.010358
0.98044	-1.0323	-0.0021951	0.01055
0.99045	-1.0645	-0.0021951	0.010262
1.0005	-1.0323	-0.0021951	0.010262
1.0105	-1.0323	-0.0021951	0.010454
1.0205	-1.0323	-0.0021951	0.01055
1.0305	-1.0323	-0.0021951	0.01055
1.0405	-1.0323	-0.0021951	0.010454
1.0505	-1	-0.0021951	0.01055
1.0605	-1.0323	-0.0021951	0.01055
1.0705	-1.0323	-0.0021951	0.010645
1.0805	1.0645	-0.0021951	0.010837
1.0905	1.0323	-0.0021951	0.010837
1.1005	1.0323	-0.0021951	0.010358
1.1105	1.0323	-0.0021951	0.010933
1.1205	1.0645	-0.0021951	0.010933
1.1305	-1.0323	-0.0021951	0.010358
1.1405	-1.0323	-0.0021951	0.010741
1.1505	-1.0645	-0.0021951	0.010741
1.1605	-1.0323	-0.0021951	0.010358
1.1705	-1.0323	-0.0021951	0.011029
1.1805	1.0323	-0.0021951	0.011029
1.1905	1.0323	-0.0021951	0.010454
1.2005	1.0323	-0.0021951	0.010262
1.2105	1.0323	-0.0021951	0.010262
1.2206	1.0323	-0.0021951	0.01055
1.2306	-1.0323	-0.0021951	0.010454
1.2406	-1.0323	-0.0021951	0.010454
1.2506	-1.0323	-0.0021951	0.010358
1.2606	-1.0645	-0.0021951	0.010262
1.2706	1.0323	-0.0021951	0.010262
1.2806	1.0645	-0.0021951	0.010358
1.2906	1.0323	-0.0021951	0.010262
1.3006	1.0968	-0.0021951	0.010262
1.3106	1.0323	-0.0021951	0.010166
1.3206	-1.0323	-0.0021951	0.010166
1.3306	-1.0323	-0.0021951	0.010166
1.3406	-1.0323	-0.0021951	0.011029
1.3506	-1.0645	-0.0021951	0.010741
1.3606	-1.0323	-0.0021951	0.010741
1.3706	-1.0645	-0.0021951	0.01055
1.3806	1.0323	-0.0021951	0.010358
1.3906	1.0645	-0.0021951	0.010358
1.4006	1.0323	-0.0021951	0.010933
1.4106	1.0645	-0.0021951	0.010358
1.4206	-1.0323	-0.0021951	0.010358
1.4306	-1.0323	-0.0021951	0.010262
1.4407	-1.0323	-0.0025203	0.010166
1.4507	-1.0323	-0.0025203	0.010166
1.4607	-1.0645	-0.0022764	0.010166
1.4707	-1.0323	-0.0021951	0.011029
1.4807	1.0645	-0.0021951	0.011029
1.4907	1	-0.0021951	0.010454
1.5007	1.0323	-0.0021951	0.011029
1.5107	1.0323	-0.0021951	0.011029
1.5207	-1.0645	-0.0021951	0.010645
1.5307	-1.0645	-0.0021951	0.01055
1.5407	-1.0323	-0.0021951	0.01055
1.5507	-1.0645	-0.0023577	0.01055
1.5607	-1.0323	-0.0021951	0.010837
1.5707	-1.0645	-0.0021951	0.010837
1.5807	1.0323	-0.0023577	0.010645
1.5907	1.0323	-0.0022764	0.010454
1.6007	1.0323	-0.0022764	0.010454
1.6107	1.0323	-0.0021951	0.010358
1.6207	-1.0323	-0.0021951	0.010454
1.6307	-1.0323	-0.0021951	0.010454
1.6407	-1.0645	-0.0023577	0.010837
1.6507	-1.0323	-0.0022764	0.010358
1.6608	-1.0323	-0.0022764	0.010358
1.6708	-1.0323	-0.0021951	0.010741
1.6808	0	-0.0021951	0.010358
1.6908	0	-0.0021951	0.010358
1.7008	0	-0.0021951	0.010262
1.7108	0	-0.0021951	0.010166
1.7208	1.0323	-0.0021951	0.010166
1.7308	1.0645	-0.0021951	0.010358
1.7408	1.0323	-0.0021951	0.010837
1.7508	1.0323	-0.0021951	0.010837
1.7608	1	-0.0021951	0.01055
1.7708	1.0645	-0.0021951	0.010645
1.7808	-1.0323	-0.0021951	0.010645
1.7908	-1.0323	-0.0021951	0.010262
1.8008	-1.0323	-0.002439	0.010166
1.8108	-1.0645	-0.002439	0.010166
1.8208	-1.0645	-0.0022764	0.010166
1.8308	-1.0323	-0.0021951	0.010166
1.8408	-1.0645	-0.0021951	0.010166
1.8508	-1.0323	-0.0021951	0.010645
1.8608	-1.0323	-0.0021951	0.010262
1.8708	-1.0645	-0.0021951	0.010262
1.8808	1.0645	-0.0021951	0.01055
1.8909	1.0323	-0.0021951	0.010645
1.9009	1.0323	-0.0021951	0.010645
1.9109	1.0645	-0.0021951	0.010645
1.9209	-1.0645	-0.0021951	0.010358
1.9309	-1	-0.0021951	0.010358
1.9409	-1.0323	-0.0025203	0.010166
1.9509	-1.0323	-0.0022764	0.010166
1.9609	-1.0323	-0.0022764	0.010166
1.9709	-1	-0.0021951	0.010645
1.9809	1.0323	-0.0021951	0.01055
1.9909	1.0323	-0.0021951	0.01055
2.0009	1.0323	-0.0021951	0.010645
2.0109	1.0323	-0.0021951	0.010645
2.0209	-1.0645	-0.0021951	0.010645
2.0309	-1.0323	-0.0021951	0.01055
2.0409	-1.0323	-0.0023577	0.011221
2.0509	-1	-0.0023577	0.011221
2.0609	-1.0645	-0.0022764	0.010645
2.0709	-1.0323	-0.0021951	0.011317
2.0809	-1.0323	-0.0021951	0.011317
2.0909	-1.0323	-0.0021951	0.01055
2.1009	-1.0645	-0.0021951	0.010933
2.111	-1.0323	-0.0021951	0.010933
2.121	-1.0323	-0.0021951	0.010741
2.131	-1.0323	-0.0021951	0.01055
2.141	-1.0323	-0.0021951	0.01055
