0	0	-0.0022764	0.010358
0.010005	-10	-0.0022764	0.010358
0.020009	-6	-0.0021951	0.010741
0.030014	-2	-0.0021951	0.01055
0.040018	-2	-0.0021951	0.01055
0.050023	-2	-0.0021951	0.010262
0.060027	-2	-0.0021951	0.010358
0.070032	-7	-0.0021951	0.010358
0.080036	-12	-0.0021951	0.010454
0.090041	-12	-0.0021951	0.010837
0.10005	-12	-0.0021951	0.010837
0.11005	-12	-0.0021951	0.010358
0.12005	-47	-0.0021951	0.010741
0.13006	-82	-0.0021951	0.010741
0.14006	-82	-0.0021951	0.010358
0.15007	-82	-0.0021951	0.01055
0.16007	-82	-0.0021951	0.01055
0.17008	-51	-0.0021951	0.010262
0.18008	-20	-0.0021951	0.010166
0.19009	-20	-0.0021951	0.010166
0.20009	-20	-0.0021951	0.010166
0.21009	-20	-0.0021951	0.010166
0.2201	2	-0.0021951	0.010166
0.2301	24	-0.0021951	0.010166
0.24011	24	-0.0021951	0.01055
0.25011	24	-0.0021951	0.01055
0.26012	24	-0.0021951	0.010262
0.27012	26	-0.0021951	0.010166
0.28013	28	-0.0021951	0.010166
0.29013	28	-0.0021951	0.010645
0.30014	28	-0.0021951	0.010262
0.31014	28	-0.0021951	0.010262
0.32014	13	-0.0027642	0.010454
0.33015	-2	-0.0023577	0.010262
0.34015	-2	-0.0023577	0.010262
0.35016	-2	-0.0022764	0.010933
0.36016	-2	-0.0021951	0.010454
0.37017	-12	-0.0021951	0.010454
0.38017	-22	-0.002439	0.010262
0.39018	-22	-0.0022764	0.010358
0.40018	-22	-0.0022764	0.010358
0.41019	-22	-0.0023577	0.010454
0.42019	-20	-0.0022764	0.010454
0.43019	-18	-0.0022764	0.010454
0.4402	-18	-0.0021951	0.010262
0.4502	-18	-0.0023577	0.010933
0.46021	-18	-0.0023577	0.010933
0.47021	-10	-0.0022764	0.010358
0.48022	-2	-0.0021951	0.010741
0.49022	-2	-0.0021951	0.010741
0.50023	-2	-0.0021951	0.010358
0.51023	-2	-0.0023577	0.010262
0.52024	-39	-0.0023577	0.010262
0.53024	-76	-0.0023577	0.010358
0.54024	-76	-0.0022764	0.010262
0.55025	-76	-0.0022764	0.010262
0.56025	-76	-0.0021951	0.010166
0.57026	-51	-0.0025203	0.010358
0.58026	-26	-0.0025203	0.010358
0.59027	-26	-0.0022764	0.010454
0.60027	-26	-0.0021951	0.010262
0.61028	-26	-0.0021951	0.010262
0.62028	-58	-0.0021951	0.010358
0.63028	-90	-0.0021951	0.010262
0.64029	-90	-0.0021951	0.010262
0.65029	-90	-0.0023577	0.01055
0.6603	-90	-0.0021951	0.010262
0.6703	-36	-0.0021951	0.010262
0.68031	18	-0.0021951	0.010837
0.69031	18	-0.0021951	0.01055
0.70032	18	-0.0021951	0.01055
0.71032	18	-0.0021951	0.010454
0.72033	-24	-0.0021951	0.010358
0.73033	-66	-0.0021951	0.010358
0.74033	-66	-0.0021951	0.010262
0.75034	-66	-0.0021951	0.011029
0.76034	-66	-0.0021951	0.011029
0.77035	-15	-0.0021951	0.010454
0.78035	36	-0.0021951	0.010262
0.79036	36	-0.0021951	0.010262
0.80036	36	-0.0021951	0.010166
